Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of response to DNA damage stimulus (GO:2001021)	2/31	0.0975817415547568	0.398277765308228	0	0	3.99348998067338	9.293110271865316	DYRK1A;CD44
GO_Biological_Process_2021	phospholipid translocation (GO:0045332)	2/31	0.0975817415547568	0.398277765308228	0	0	3.99348998067338	9.293110271865316	ABCC1;ATP8A1
GO_Biological_Process_2021	positive regulation of protein targeting to mitochondrion (GO:1903955)	2/31	0.0975817415547568	0.398277765308228	0	0	3.99348998067338	9.293110271865316	USP36;TOMM7
GO_Biological_Process_2021	protein ufmylation (GO:0071569)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	UFM1
GO_Biological_Process_2021	aminophospholipid transport (GO:0015917)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	ATP8A1
GO_Biological_Process_2021	pyrimidine nucleotide-sugar transmembrane transport (GO:0090481)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	SLC35A3
GO_Biological_Process_2021	radial glial cell differentiation (GO:0060019)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	METTL14
GO_Biological_Process_2021	axo-dendritic transport (GO:0008088)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	DCTN1
GO_Biological_Process_2021	regulation of DNA demethylation (GO:1901535)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	OTUD4
GO_Biological_Process_2021	regulation of focal adhesion disassembly (GO:0120182)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	MAP4K4
GO_Biological_Process_2021	regulation of glucagon secretion (GO:0070092)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	AIMP1
GO_Biological_Process_2021	regulation of hyaluronan biosynthetic process (GO:1900125)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	NFKB1
GO_Biological_Process_2021	centromeric sister chromatid cohesion (GO:0070601)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	NAA50
GO_Biological_Process_2021	regulation of interleukin-1-mediated signaling pathway (GO:2000659)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	OTUD4
GO_Biological_Process_2021	regulation of microtubule motor activity (GO:2000574)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	FBXW11
GO_Biological_Process_2021	regulation of mitotic sister chromatid segregation (GO:0033047)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	CDK5RAP2
GO_Biological_Process_2021	regulation of mitotic spindle checkpoint (GO:1903504)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	CDK5RAP2
GO_Biological_Process_2021	foam cell differentiation (GO:0090077)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	EP300
GO_Biological_Process_2021	regulation of vitamin D biosynthetic process (GO:0060556)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	NFKB1
GO_Biological_Process_2021	response to angiotensin (GO:1990776)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	NFKB1
GO_Biological_Process_2021	histone H3-K36 methylation (GO:0010452)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	ASH1L
GO_Biological_Process_2021	inner ear auditory receptor cell differentiation (GO:0042491)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	SLC4A7
GO_Biological_Process_2021	ISG15-protein conjugation (GO:0032020)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	HERC5
GO_Biological_Process_2021	snoRNA localization (GO:0048254)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	NOP58
GO_Biological_Process_2021	macromolecule biosynthetic process (GO:0009059)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	EIF4G2
GO_Biological_Process_2021	macrophage derived foam cell differentiation (GO:0010742)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	EP300
GO_Biological_Process_2021	T-helper 17 cell lineage commitment (GO:0072540)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	LY9
GO_Biological_Process_2021	TORC2 signaling (GO:0038203)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	RICTOR
GO_Biological_Process_2021	mitochondrial ribosome assembly (GO:0061668)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	DHX30
GO_Biological_Process_2021	ventricular cardiac muscle cell development (GO:0055015)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	MEF2A
GO_Biological_Process_2021	xenobiotic transport across blood-brain barrier (GO:1990962)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	ABCC1
GO_Biological_Process_2021	morphogenesis of an endothelium (GO:0003159)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	RHOB
GO_Biological_Process_2021	N-terminal peptidyl-methionine acetylation (GO:0017196)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	NAA15
GO_Biological_Process_2021	negative regulation of amyloid precursor protein biosynthetic process (GO:0042985)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	AGO2
GO_Biological_Process_2021	negative regulation of erythrocyte differentiation (GO:0045647)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	HSPA9
GO_Biological_Process_2021	negative regulation of establishment of protein localization to mitochondrion (GO:1903748)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	DNAJA1
GO_Biological_Process_2021	negative regulation of hematopoietic progenitor cell differentiation (GO:1901533)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	METTL14
GO_Biological_Process_2021	negative regulation of mast cell activation (GO:0033004)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	CD84
GO_Biological_Process_2021	negative regulation of myeloid leukocyte mediated immunity (GO:0002887)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	CD84
GO_Biological_Process_2021	negative regulation of vitamin metabolic process (GO:0046137)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	NFKB1
GO_Biological_Process_2021	nucleotide transport (GO:0006862)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	EPG5
GO_Biological_Process_2021	peptide antigen assembly with MHC protein complex (GO:0002501)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	HLA-DMA
GO_Biological_Process_2021	positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization (GO:1904925)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	TOMM7
GO_Biological_Process_2021	positive regulation of cell-cell adhesion mediated by integrin (GO:0033634)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	PIEZO1
GO_Biological_Process_2021	positive regulation of focal adhesion disassembly (GO:0120183)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	MAP4K4
GO_Biological_Process_2021	positive regulation of RNA binding (GO:1905216)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	EIF3E
GO_Biological_Process_2021	positive regulation of tau-protein kinase activity (GO:1902949)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	HSP90AB1
GO_Biological_Process_2021	protein K27-linked ubiquitination (GO:0044314)	1/6	0.0980487558725206	0.398277765308228	0	0	11.561176470588236	26.8484093052136	RNF6
GO_Biological_Process_2021	transcription by RNA polymerase II (GO:0006366)	9/320	0.0984139074557694	0.398277765308228	0	0	1.6864758067640335	3.910217521964596	MED23;NCOR2;GTF2B;PAPOLA;DDX21;SUPT5H;NFKB1;CDC73;WDR33
GO_Biological_Process_2021	cellular response to type I interferon (GO:0071357)	3/65	0.0993841228834545	0.398277765308228	0	0	2.8054495132658905	6.477117775430109	IFIT5;ADAR;IFIT2
GO_Biological_Process_2021	type I interferon signaling pathway (GO:0060337)	3/65	0.0993841228834545	0.398277765308228	0	0	2.8054495132658905	6.477117775430109	IFIT5;ADAR;IFIT2
GO_Biological_Process_2021	mitotic G1 DNA damage checkpoint signaling (GO:0031571)	3/65	0.0993841228834545	0.398277765308228	0	0	2.8054495132658905	6.477117775430109	CNOT1;WAC;EP300
GO_Biological_Process_2021	protein autoubiquitination (GO:0051865)	3/65	0.0993841228834545	0.398277765308228	0	0	2.8054495132658905	6.477117775430109	AMFR;RNF4;RNF220
GO_Biological_Process_2021	cellular response to nutrient levels (GO:0031669)	3/66	0.1028700950268827	0.398277765308228	0	0	2.7607776838546068	6.278804385519736	KLF10;STK24;USP33
GO_Biological_Process_2021	regulation of protein localization (GO:0032880)	3/66	0.1028700950268827	0.398277765308228	0	0	2.7607776838546068	6.278804385519736	HSP90AB1;DNAJB6;RAB14
GO_Biological_Process_2021	positive regulation of cell cycle (GO:0045787)	3/66	0.1028700950268827	0.398277765308228	0	0	2.7607776838546068	6.278804385519736	ADAM17;RPS6KB1;EIF4E
GO_Biological_Process_2021	regulation of cell morphogenesis (GO:0022604)	2/32	0.1029599609720108	0.398277765308228	0	0	3.860176991150442	8.775784640103733	PDZD8;CD44
GO_Biological_Process_2021	regulation of cellular amide metabolic process (GO:0034248)	2/32	0.1029599609720108	0.398277765308228	0	0	3.860176991150442	8.775784640103733	EIF4E;EIF2A
GO_Biological_Process_2021	regulation of centrosome duplication (GO:0010824)	2/32	0.1029599609720108	0.398277765308228	0	0	3.860176991150442	8.775784640103733	CHMP2B;CHMP3
GO_Biological_Process_2021	cellular response to topologically incorrect protein (GO:0035967)	2/32	0.1029599609720108	0.398277765308228	0	0	3.860176991150442	8.775784640103733	HSPA9;DNAJB14
GO_Biological_Process_2021	RNA biosynthetic process (GO:0032774)	2/32	0.1029599609720108	0.398277765308228	0	0	3.860176991150442	8.775784640103733	NCOA6;GTF2B
GO_Biological_Process_2021	negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144)	2/32	0.1029599609720108	0.398277765308228	0	0	3.860176991150442	8.775784640103733	NCOR2;CNOT1
GO_Biological_Process_2021	negative regulation of microtubule polymerization or depolymerization (GO:0031111)	2/32	0.1029599609720108	0.398277765308228	0	0	3.860176991150442	8.775784640103733	ATXN7;DYRK1A
GO_Biological_Process_2021	protein K63-linked deubiquitination (GO:0070536)	2/32	0.1029599609720108	0.398277765308228	0	0	3.860176991150442	8.775784640103733	OTUD4;USP33
GO_Biological_Process_2021	regulation of GTPase activity (GO:0043087)	6/189	0.105232254559196	0.398277765308228	0	0	1.906141424027404	4.291840245274584	CCL3L1;WNK1;RAB11FIP2;ZC3H15;ARHGAP12;MAP4K4
GO_Biological_Process_2021	peptidyl-lysine modification (GO:0018205)	4/106	0.1077004568389874	0.398277765308228	0	0	2.2757898411590154	5.07137338888761	SENP5;ESCO1;EP300;NUP88
GO_Biological_Process_2021	apoptotic mitochondrial changes (GO:0008637)	2/33	0.1084174193840963	0.398277765308228	0	0	3.735464839661242	8.299330670559298	BBC3;IFIT2
GO_Biological_Process_2021	regulation of protein localization to cell surface (GO:2000008)	2/33	0.1084174193840963	0.398277765308228	0	0	3.735464839661242	8.299330670559298	HSP90AB1;KCNAB2
GO_Biological_Process_2021	exonucleolytic catabolism of deadenylated mRNA (GO:0043928)	2/33	0.1084174193840963	0.398277765308228	0	0	3.735464839661242	8.299330670559298	DIS3;PATL1
GO_Biological_Process_2021	RNA stabilization (GO:0043489)	2/33	0.1084174193840963	0.398277765308228	0	0	3.735464839661242	8.299330670559298	PABPC1;PAIP1
GO_Biological_Process_2021	positive regulation of intracellular protein transport (GO:0090316)	5/148	0.109492124573529	0.398277765308228	0	0	2.030885780885781	4.492121648742589	USP36;PCM1;PPP3CC;TOMM7;BBC3
GO_Biological_Process_2021	interferon-gamma-mediated signaling pathway (GO:0060333)	3/68	0.1099849714694121	0.398277765308228	0	0	2.6755575785161585	5.906056689543749	CD44;HLA-DQA1;HLA-DQB1
GO_Biological_Process_2021	pyrimidine ribonucleotide biosynthetic process (GO:0009220)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	CMPK1
GO_Biological_Process_2021	receptor-mediated endocytosis of virus by host cell (GO:0019065)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	EPS15
GO_Biological_Process_2021	regulation by virus of viral protein levels in host cell (GO:0046719)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	STAU1
GO_Biological_Process_2021	regulation of bone remodeling (GO:0046850)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	SUCO
GO_Biological_Process_2021	regulation of calcidiol 1-monooxygenase activity (GO:0060558)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	NFKB1
GO_Biological_Process_2021	regulation of cardiac muscle cell membrane potential (GO:0086036)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	ATP2A2
GO_Biological_Process_2021	regulation of chromatin assembly or disassembly (GO:0001672)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	TLK2
GO_Biological_Process_2021	cation homeostasis (GO:0055080)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	TRPM7
GO_Biological_Process_2021	regulation of cytoplasmic mRNA processing body assembly (GO:0010603)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	CNOT1
GO_Biological_Process_2021	regulation of histone H3-K27 methylation (GO:0061085)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	PHF1
GO_Biological_Process_2021	regulation of ketone biosynthetic process (GO:0010566)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	PPTC7
GO_Biological_Process_2021	regulation of MHC class I biosynthetic process (GO:0045343)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	NLRC5
GO_Biological_Process_2021	deadenylation-dependent decapping of nuclear-transcribed mRNA (GO:0000290)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	PATL1
GO_Biological_Process_2021	regulation of miRNA mediated inhibition of translation (GO:1905616)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	AGO2
GO_Biological_Process_2021	dolichyl diphosphate biosynthetic process (GO:0006489)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	NUS1
GO_Biological_Process_2021	dolichyl diphosphate metabolic process (GO:0046465)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	NUS1
GO_Biological_Process_2021	regulation of Rab protein signal transduction (GO:0032483)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	MADD
GO_Biological_Process_2021	regulation of transforming growth factor beta activation (GO:1901388)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	HSP90AB1
GO_Biological_Process_2021	regulation of tubulin deacetylation (GO:0090043)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	EP300
GO_Biological_Process_2021	ribosomal large subunit export from nucleus (GO:0000055)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	NUP88
GO_Biological_Process_2021	insulin secretion involved in cellular response to glucose stimulus (GO:0035773)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	RAB11FIP2
GO_Biological_Process_2021	leukotriene transport (GO:0071716)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	ABCC1
GO_Biological_Process_2021	macropinocytosis (GO:0044351)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	MAPKAPK2
GO_Biological_Process_2021	synaptic vesicle docking (GO:0016081)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	BLOC1S6
GO_Biological_Process_2021	maintenance of synapse structure (GO:0099558)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	DCTN1
GO_Biological_Process_2021	T-helper 17 cell differentiation (GO:0072539)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	LY9
GO_Biological_Process_2021	membrane biogenesis (GO:0044091)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	SERINC1
GO_Biological_Process_2021	negative regulation of centriole replication (GO:0046600)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	CDK5RAP2
GO_Biological_Process_2021	negative regulation of protein kinase activity by regulation of protein phosphorylation (GO:0044387)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	ADAR
GO_Biological_Process_2021	negative regulation of retinoic acid receptor signaling pathway (GO:0048387)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	CNOT1
GO_Biological_Process_2021	negative regulation of T-helper 17 type immune response (GO:2000317)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	RC3H2
GO_Biological_Process_2021	polyamine biosynthetic process (GO:0006596)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	AMD1
GO_Biological_Process_2021	positive regulation of intracellular estrogen receptor signaling pathway (GO:0033148)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	KMT2D
GO_Biological_Process_2021	positive regulation of microtubule nucleation (GO:0090063)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	DCTN1
GO_Biological_Process_2021	positive regulation of miRNA mediated inhibition of translation (GO:1905618)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	AGO2
GO_Biological_Process_2021	positive regulation of miRNA metabolic process (GO:2000630)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	NFKB1
GO_Biological_Process_2021	positive regulation of mitophagy in response to mitochondrial depolarization (GO:0098779)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	TOMM7
GO_Biological_Process_2021	positive regulation of mRNA binding (GO:1902416)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	EIF3E
GO_Biological_Process_2021	positive regulation of potassium ion import across plasma membrane (GO:1903288)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	WNK1
GO_Biological_Process_2021	positive regulation of protein deubiquitination (GO:1903003)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	TANK
GO_Biological_Process_2021	positive regulation of T-helper 17 cell differentiation (GO:2000321)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	NFKBIZ
GO_Biological_Process_2021	positive regulation of trophoblast cell migration (GO:1901165)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	AGO2
GO_Biological_Process_2021	positive regulation of type I interferon-mediated signaling pathway (GO:0060340)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	NLRC5
GO_Biological_Process_2021	posttranslational protein targeting to membrane, translocation (GO:0031204)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	SEC62
GO_Biological_Process_2021	protein desumoylation (GO:0016926)	1/7	0.1134316145160764	0.398277765308228	0	0	9.633823529411766	20.968548110416663	SENP5
GO_Biological_Process_2021	cellular response to vascular endothelial growth factor stimulus (GO:0035924)	2/34	0.1139498713484825	0.398277765308228	0	0	3.618547197640118	7.859472399494087	NUS1;MAPKAPK2
GO_Biological_Process_2021	female gamete generation (GO:0007292)	2/34	0.1139498713484825	0.398277765308228	0	0	3.618547197640118	7.859472399494087	KMT2D;DIAPH2
GO_Biological_Process_2021	histone lysine methylation (GO:0034968)	2/34	0.1139498713484825	0.398277765308228	0	0	3.618547197640118	7.859472399494087	KMT2D;KMT2A
GO_Biological_Process_2021	sister chromatid segregation (GO:0000819)	2/34	0.1139498713484825	0.398277765308228	0	0	3.618547197640118	7.859472399494087	LATS1;ZNF207
GO_Biological_Process_2021	termination of RNA polymerase II transcription (GO:0006369)	2/34	0.1139498713484825	0.398277765308228	0	0	3.618547197640118	7.859472399494087	PAPOLA;WDR33
GO_Biological_Process_2021	tRNA export from nucleus (GO:0006409)	2/34	0.1139498713484825	0.398277765308228	0	0	3.618547197640118	7.859472399494087	XPOT;NUP88
GO_Biological_Process_2021	tRNA-containing ribonucleoprotein complex export from nucleus (GO:0071431)	2/34	0.1139498713484825	0.398277765308228	0	0	3.618547197640118	7.859472399494087	XPOT;NUP88
GO_Biological_Process_2021	positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030)	2/34	0.1139498713484825	0.398277765308228	0	0	3.618547197640118	7.859472399494087	PPP3CC;BBC3
GO_Biological_Process_2021	regulation of programmed cell death (GO:0043067)	6/194	0.1152819258326278	0.4021616608069256	0	0	1.8549698316926009	4.007429748471758	TOMM70;USP36;MADD;RABGGTB;IKZF3;BIRC3
GO_Biological_Process_2021	protein ubiquitination (GO:0016567)	13/525	0.1159131559852852	0.4035905488512513	0	0	1.482177734375	3.1939655852091704	BRAP;FBXW11;AMFR;SIAH2;WWP1;RNF6;RNF4;RC3H2;CDC73;HERC5;RNF19A;WAC;RNF220
GO_Biological_Process_2021	regulation of nucleic acid-templated transcription (GO:1903506)	11/430	0.1194878774941904	0.4083021988931946	0	0	1.5306284805091488	3.251881977373801	NSD3;MED23;KMT2D;ATXN1;PHF1;JMJD1C;RHOH;EP300;RNF6;GPBP1L1;YY1AP1
GO_Biological_Process_2021	response to estrogen (GO:0043627)	2/35	0.119553192420826	0.4083021988931946	0	0	3.508715473317243	7.452490198263466	KMT2D;EP300
GO_Biological_Process_2021	maturation of SSU-rRNA (GO:0030490)	2/35	0.119553192420826	0.4083021988931946	0	0	3.508715473317243	7.452490198263466	RPS28;DDX52
GO_Biological_Process_2021	nuclear-transcribed mRNA catabolic process, exonucleolytic (GO:0000291)	2/35	0.119553192420826	0.4083021988931946	0	0	3.508715473317243	7.452490198263466	DIS3;PATL1
GO_Biological_Process_2021	positive regulation of cell cycle G1/S phase transition (GO:1902808)	2/35	0.119553192420826	0.4083021988931946	0	0	3.508715473317243	7.452490198263466	ADAM17;CDC73
GO_Biological_Process_2021	dephosphorylation (GO:0016311)	5/153	0.1213257349587041	0.4083021988931946	0	0	1.96177203989704	4.137919320648187	DUSP11;PPP1CC;MTMR3;PPP3CC;FBXW11
GO_Biological_Process_2021	positive regulation of Wnt signaling pathway (GO:0030177)	5/153	0.1213257349587041	0.4083021988931946	0	0	1.96177203989704	4.137919320648187	WNK1;USP34;NFKB1;CDC73;RNF220
GO_Biological_Process_2021	regulation of signal transduction (GO:0009966)	6/198	0.123657408663178	0.4083021988931946	0	0	1.8159514925373132	3.79577512040244	BRAP;ELF1;MDFIC;USP33;AMFR;CDC42SE2
GO_Biological_Process_2021	negative regulation of intracellular signal transduction (GO:1902532)	6/198	0.123657408663178	0.4083021988931946	0	0	1.8159514925373132	3.79577512040244	ITPR1;RHOH;TRIM59;TANK;MARK3;ARHGAP12
GO_Biological_Process_2021	response to ionizing radiation (GO:0010212)	3/72	0.1247578633180258	0.4083021988931946	0	0	2.5199382557242087	5.244950381260972	COP1;TANK;RHOB
GO_Biological_Process_2021	regulation of protein import into nucleus (GO:0042306)	2/36	0.1252233762130623	0.4083021988931946	0	0	3.40534443866042	7.075134736770544	UFM1;MDFIC
GO_Biological_Process_2021	establishment of protein localization to plasma membrane (GO:0061951)	2/36	0.1252233762130623	0.4083021988931946	0	0	3.40534443866042	7.075134736770544	GOLGA4;GORASP2
GO_Biological_Process_2021	regulation of sodium ion transport (GO:0002028)	2/36	0.1252233762130623	0.4083021988931946	0	0	3.40534443866042	7.075134736770544	WNK1;ATP1A1
GO_Biological_Process_2021	negative regulation of cellular protein localization (GO:1903828)	2/36	0.1252233762130623	0.4083021988931946	0	0	3.40534443866042	7.075134736770544	DNAJA1;LATS1
GO_Biological_Process_2021	positive regulation of cytokine-mediated signaling pathway (GO:0001961)	2/36	0.1252233762130623	0.4083021988931946	0	0	3.40534443866042	7.075134736770544	ADAM17;NLRC5
GO_Biological_Process_2021	cellular response to interleukin-1 (GO:0071347)	5/155	0.1262204505250457	0.4083021988931946	0	0	1.9354166666666663	4.005780828401527	CCL3L1;FBXW11;TAB2;TANK;NFKB1
GO_Biological_Process_2021	actin filament reorganization (GO:0090527)	1/8	0.1285528746190272	0.4083021988931946	0	0	8.257142857142858	16.938826579242562	WHAMM
GO_Biological_Process_2021	adenosine to inosine editing (GO:0006382)	1/8	0.1285528746190272	0.4083021988931946	0	0	8.257142857142858	16.938826579242562	ADAR
GO_Biological_Process_2021	regulation of ATPase-coupled calcium transmembrane transporter activity (GO:1901894)	1/8	0.1285528746190272	0.4083021988931946	0	0	8.257142857142858	16.938826579242562	VMP1
GO_Biological_Process_2021	autophagosome-lysosome fusion (GO:0061909)	1/8	0.1285528746190272	0.4083021988931946	0	0	8.257142857142858	16.938826579242562	ARL8B
GO_Biological_Process_2021	regulation of cardiac muscle cell action potential involved in regulation of contraction (GO:0098909)	1/8	0.1285528746190272	0.4083021988931946	0	0	8.257142857142858	16.938826579242562	ATP2A2
GO_Biological_Process_2021	cellular response to angiotensin (GO:1904385)	1/8	0.1285528746190272	0.4083021988931946	0	0	8.257142857142858	16.938826579242562	NFKB1
GO_Biological_Process_2021	regulation of establishment of protein localization to mitochondrion (GO:1903747)	1/8	0.1285528746190272	0.4083021988931946	0	0	8.257142857142858	16.938826579242562	DNAJA1
GO_Biological_Process_2021	regulation of interleukin-18 production (GO:0032661)	1/8	0.1285528746190272	0.4083021988931946	0	0	8.257142857142858	16.938826579242562	CD84
GO_Biological_Process_2021	regulation of pattern recognition receptor signaling pathway (GO:0062207)	1/8	0.1285528746190272	0.4083021988931946	0	0	8.257142857142858	16.938826579242562	BIRC3
GO_Biological_Process_2021	regulation of potassium ion import (GO:1903286)	1/8	0.1285528746190272	0.4083021988931946	0	0	8.257142857142858	16.938826579242562	WNK1
GO_Biological_Process_2021	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000447)	1/8	0.1285528746190272	0.4083021988931946	0	0	8.257142857142858	16.938826579242562	RPS21
GO_Biological_Process_2021	regulation of response to wounding (GO:1903034)	1/8	0.1285528746190272	0.4083021988931946	0	0	8.257142857142858	16.938826579242562	STK24
GO_Biological_Process_2021	internal protein amino acid acetylation (GO:0006475)	1/8	0.1285528746190272	0.4083021988931946	0	0	8.257142857142858	16.938826579242562	EP300
GO_Biological_Process_2021	self proteolysis (GO:0097264)	1/8	0.1285528746190272	0.4083021988931946	0	0	8.257142857142858	16.938826579242562	CAPN7
