Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Hepatitis B	13/162	0.1067864690074782	0.3112711968941388	0	0	1.515374098931146	3.3897767744791665	EGR2;EGR3;SMAD3;PRKCB;PIK3R1;NFKB1;IFIH1;BCL2;EP300;FAS;TAB2;E2F3;KRAS
KEGG_2021_Human	JAK-STAT signaling pathway	13/162	0.1067864690074782	0.3112711968941388	0	0	1.515374098931146	3.3897767744791665	IL15RA;IL15;IL5RA;PTPN11;PIK3R1;PIAS1;BCL2;IL21R;EP300;IL6ST;IL7R;SOCS4;IRF9
KEGG_2021_Human	Glioma	7/75	0.1149165332192392	0.3314434747586479	0	0	1.7857355649442097	3.8635267747886575	PRKCB;CDKN2A;CAMK4;E2F3;KRAS;POLK;PIK3R1
KEGG_2021_Human	Tuberculosis	14/180	0.1167557857438497	0.333240471810571	0	0	1.464843619147582	3.1460019069142477	HSPA9;HLA-DRB5;RIPK2;NFKB1;HLA-DMA;PPP3CC;BCL2;EP300;HLA-DQA2;RAB5A;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	12/150	0.1197390780546555	0.3382320349172744	0	0	1.509793669307807	3.204446857576428	PPP2CA;PPP1CC;PPP2R2B;GNAQ;PPP2R2D;BCL2;GNAS;ATP2A2;PPP2R5C;ATP1A1;ATP2B1;PRKACB
KEGG_2021_Human	Gastric acid secretion	7/76	0.1209789346655408	0.3382472254934509	0	0	1.7597619238263005	3.716861512363952	PRKCB;GNAQ;GNAS;ITPR3;ATP1A1;EZR;PRKACB
KEGG_2021_Human	Cytosolic DNA-sensing pathway	6/63	0.1288896633195977	0.3556966847692394	0	0	1.8254006681837989	3.7398782671919215	AIM2;CCL5;POLR3E;CGAS;ADAR;NFKB1
KEGG_2021_Human	Insulin signaling pathway	11/137	0.1298163083099413	0.3556966847692394	0	0	1.5153522283836516	3.093795905508465	PPP1CC;SREBF1;PTPN1;PDE3B;RAPGEF1;CBLB;KRAS;PIK3R1;PRKACB;EIF4E;SOCS4
KEGG_2021_Human	Ribosome biogenesis in eukaryotes	9/108	0.1362990726939677	0.3697618407737343	0	0	1.5773230459577323	3.143453003348088	NOP58;XRN1;SBDS;MPHOSPH10;UTP18;GTPBP4;MDN1;WDR43;RMRP
KEGG_2021_Human	African trypanosomiasis	4/37	0.1415694658801129	0.3739504485777353	0	0	2.1007874892172413	4.106965504238636	VCAM1;PRKCB;GNAQ;FAS
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	4/37	0.1415694658801129	0.3739504485777353	0	0	2.1007874892172413	4.106965504238636	PRKCB;KRAS;ATP1A1;PIK3R1
KEGG_2021_Human	Cushing syndrome	12/155	0.1419373965404542	0.3739504485777353	0	0	1.4566155398717842	2.843851298845235	NR4A1;RAP1A;KMT2A;CDKN2A;GNAQ;TCF7;LEF1;GNAS;ITPR3;E2F3;AHR;PRKACB
KEGG_2021_Human	Herpes simplex virus 1 infection	33/498	0.1461053151078172	0.3812652984718278	0	0	1.2347048082775411	2.374865282581142	ZNF791;SP100;ZNF350;CGAS;PIK3R1;IFIH1;PPP1CC;ZNF808;HLA-DMA;CCL5;HLA-DQA2;HLA-DQA1;ZNF267;HLA-DPA1;HLA-DRB5;EIF2AK2;PTPN11;HLA-G;NFKB1;TAPBP;ZNF836;OAS3;ZNF736;SRSF2;BCL2;FAS;TAB2;ZNF136;HLA-DRB1;ZNF630;IRF9;HLA-DQB1;BIRC3
KEGG_2021_Human	Staphylococcus aureus infection	8/95	0.1478734326488047	0.3822388730733255	0	0	1.5949997351554637	3.048680190441074	HLA-DMA;HLA-DRB5;CFH;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Primary immunodeficiency	4/38	0.1518242059485115	0.3887834806531977	0	0	2.0388915896937285	3.84337582434322	CD8B;ICOS;IL7R;CD3D
KEGG_2021_Human	Proteoglycans in cancer	15/205	0.153932461250328	0.3905323553943509	0	0	1.3707401620935455	2.564985652327699	PRKCB;ITPR3;PTPN11;ANK3;PIK3R1;HIF1A;CDC42;PPP1CC;PDCD4;FAS;KRAS;EZR;PRKACB;CD44;EIF4B
KEGG_2021_Human	Circadian entrainment	8/97	0.1605067498364274	0.4014634667622857	0	0	1.5589913529746802	2.8520488419784487	GNAO1;PER1;PRKCB;GNAQ;GNAS;ITPR3;GNB5;PRKACB
KEGG_2021_Human	Necroptosis	12/159	0.1611714647585818	0.4014634667622857	0	0	1.4166776793973834	2.585842617846644	CYLD;HSP90AB1;CAPN2;BCL2;EIF2AK2;TNFRSF10B;FAS;TRPM7;DNM1L;IRF9;FTL;BIRC3
KEGG_2021_Human	Mitophagy	6/68	0.1666197994519765	0.411295721169744	0	0	1.6777457933940707	3.006588766251684	GABARAPL1;USP15;TOMM7;KRAS;HIF1A;TBC1D15
KEGG_2021_Human	Oocyte meiosis	10/129	0.1682101506703733	0.4115141186043063	0	0	1.457824126880669	2.598631545851181	PPP2CA;PPP1CC;PPP3CC;PTTG1;CDC27;ITPR3;PPP2R5C;PRKACB;YWHAG;YWHAH
KEGG_2021_Human	Amphetamine addiction	6/69	0.1746742532348164	0.4235464193481391	0	0	1.6510272922416436	2.8807659948798365	PPP1CC;PPP3CC;PRKCB;CAMK4;GNAS;PRKACB
KEGG_2021_Human	Viral protein interaction with cytokine and cytokine receptor	8/100	0.1803590675405532	0.4304021964567933	0	0	1.507914245642156	2.582763957368861	CSF1;CCL3L1;CCL5;CXCR3;XCL2;TNFRSF10B;IL6ST;CCR5
KEGG_2021_Human	Regulation of lipolysis in adipocytes	5/55	0.1806432576369753	0.4304021964567933	0	0	1.7331801470588235	2.965871847335794	PDE3B;GNAS;PIK3R1;PRKACB;MGLL
KEGG_2021_Human	MicroRNAs in cancer	21/310	0.1828690239658468	0.4319492462641555	0	0	1.262000981252905	2.1441208613417877	NOTCH2;ABCC1;PRKCB;CDKN2A;PIK3R1;NFKB1;GLS;CDC25B;ZEB1;BCL2L11;CCNG1;BCL2;PDCD4;EP300;SPRY2;MDM4;E2F3;KRAS;VIM;EZR;CD44
KEGG_2021_Human	Shigellosis	17/246	0.1909752479825156	0.4470561946997236	0	0	1.2886397948085258	2.133486800560904	U2AF1L5;GABARAPL1;FNBP1;RIPK2;CGAS;ITPR3;PIK3R1;WASL;NFKB1;CDC42;CCL5;CAPN2;BCL2;PRKCQ;TAB2;CD44;PLCD1
KEGG_2021_Human	Longevity regulating pathway	8/102	0.1941594422236026	0.4470561946997236	0	0	1.475674085694676	2.418741373151612	SESN3;RB1CC1;CAMK4;KRAS;PIK3R1;PRKACB;EIF4E;NFKB1
KEGG_2021_Human	Pancreatic secretion	8/102	0.1941594422236026	0.4470561946997236	0	0	1.475674085694676	2.418741373151612	RAP1A;PRKCB;GNAQ;GNAS;ATP2A2;ITPR3;ATP1A1;ATP2B1
KEGG_2021_Human	cAMP signaling pathway	15/216	0.2040184208358796	0.4649065405685644	0	0	1.2949630327029047	2.0584020021623752	PDE3B;ATP2A2;PIK3R1;ATP1A1;ATP2B1;NFKB1;PPP1CC;AFDN;RAP1A;ADORA2A;CAMK4;GNAS;PDE4B;EP300;PRKACB
KEGG_2021_Human	Gap junction	7/88	0.2053054430977967	0.4649065405685644	0	0	1.4981015392310666	2.3718789133741742	MAP3K2;PRKCB;GNAQ;GNAS;ITPR3;KRAS;PRKACB
KEGG_2021_Human	Endometrial cancer	5/58	0.2095480143835986	0.4706242290254591	0	0	1.6348154827968924	2.5548935278287583	LEF1;TCF7;KRAS;POLK;PIK3R1
KEGG_2021_Human	Tight junction	12/169	0.2145225291962443	0.4778794552826905	0	0	1.325736372903127	2.040759710901651	CDC42;PPP2CA;AFDN;RAP1A;PPP2R2B;PPP2R2D;PARD6G;WHAMM;EZR;PRKACB;YBX3;RUNX1
KEGG_2021_Human	Vasopressin-regulated water reabsorption	4/44	0.2184695812482138	0.4827473005000853	0	0	1.7325068870523417	2.6353309355601637	NSF;GNAS;PRKACB;RAB5A
KEGG_2021_Human	Diabetic cardiomyopathy	14/203	0.2214001993095437	0.48530923688652	0	0	1.2850032609068751	1.937506532393357	SMAD3;NCF1;UQCRB;NDUFA5;PRKCB;NCF4;GFPT1;ATP2A2;PIK3R1;ATP5F1E;NFKB1;PPP1CC;NDUFS5;NDUFV2
KEGG_2021_Human	Thyroid hormone synthesis	6/75	0.2260420692446634	0.4894596199334463	0	0	1.5069797208111675	2.2409303081023912	PRKCB;GNAQ;GNAS;ITPR3;ATP1A1;PRKACB
KEGG_2021_Human	Non-alcoholic fatty liver disease	11/155	0.2279230807363299	0.4894596199334463	0	0	1.324662405011296	1.958840652983948	ERN1;CDC42;SREBF1;BCL2L11;UQCRB;NDUFA5;NDUFS5;FAS;PIK3R1;NDUFV2;NFKB1
KEGG_2021_Human	Morphine addiction	7/91	0.2292419274708595	0.4894596199334463	0	0	1.444367710251688	2.1275209673979094	GNAO1;PRKCB;PDE3B;PDE4B;GNAS;GNB5;PRKACB
KEGG_2021_Human	Glucagon signaling pathway	8/107	0.2304390181438488	0.4894596199334463	0	0	1.4007727039985105	2.0560107718687592	PPP3CC;GNAQ;PDE3B;GNAS;EP300;PPP4R3A;ITPR3;PRKACB
KEGG_2021_Human	Small cell lung cancer	7/92	0.2374246135918334	0.5004180317243259	0	0	1.427299317517062	2.05232099978465	BCL2;E2F3;POLK;TRAF1;PIK3R1;NFKB1;BIRC3
KEGG_2021_Human	D-Glutamine and D-glutamate metabolism	1/5	0.2449932433008164	0.5100150262418619	0	0	4.3276098901098905	6.086889973826912	GLS
KEGG_2021_Human	Salivary secretion	7/93	0.2457006695763714	0.5100150262418619	0	0	1.4106278641483576	1.980015492768301	PRKCB;GNAQ;GNAS;ITPR3;ATP1A1;ATP2B1;PRKACB
KEGG_2021_Human	TGF-beta signaling pathway	7/94	0.2540648618296652	0.5234118206114908	0	0	1.3943396625812323	1.9104763561546103	TGIF1;PPP2CA;SMAD1;RBL1;SMAD3;ID2;EP300
KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	10/143	0.256033036851495	0.5235302395321614	0	0	1.3033969966467416	1.7758116643959014	SMAD1;SMAD3;RIF1;PCGF5;KAT6A;ID2;TCF7;KRAS;PIK3R1;IL6ST
KEGG_2021_Human	Rap1 signaling pathway	14/210	0.2594082237794789	0.5265026171524239	0	0	1.238646895273401	1.6713710426240718	CSF1;PRKCB;LPAR2;PARD6G;PIK3R1;GNAO1;CDC42;AFDN;RAP1A;ADORA2A;GNAQ;RAPGEF1;GNAS;KRAS
KEGG_2021_Human	SNARE interactions in vesicular transport	3/33	0.2686659090147154	0.5412827872796473	0	0	1.731834862385321	2.276127431311088	GOSR1;VTI1A;STX2
KEGG_2021_Human	GnRH secretion	5/64	0.2711700857984897	0.5423401715969794	0	0	1.4680957128614158	1.915878165275319	PRKCB;GNAQ;ITPR3;KRAS;PIK3R1
KEGG_2021_Human	Serotonergic synapse	8/113	0.2767860117651737	0.5484814106281856	0	0	1.3203072196620584	1.695948608410755	GNAO1;PRKCB;GNAQ;GNAS;ITPR3;KRAS;GNB5;PRKACB
KEGG_2021_Human	Pathogenic Escherichia coli infection	13/197	0.2815136719961648	0.5484814106281856	0	0	1.2248339371980677	1.5525679767254363	SEC24B;LPAR2;TNFRSF10B;PTPN11;WASL;NFKB1;CDC42;GNA13;MYO6;FAS;TAB2;EZR;SEC24C
KEGG_2021_Human	Cortisol synthesis and secretion	5/65	0.2818133590428759	0.5484814106281856	0	0	1.4435508578431373	1.8282719932611269	NR4A1;GNAQ;GNAS;ITPR3;PRKACB
KEGG_2021_Human	Alzheimer disease	23/369	0.2867368433292503	0.5484814106281856	0	0	1.1531062611420235	1.440449278575438	PSMD12;CSF1;UQCRB;NDUFA5;EIF2AK2;ATP2A2;ITPR3;PIK3R1;ATP5F1E;NFKB1;ERN1;ADAM17;PPP3CC;PSMC6;KIF5C;GNAQ;RB1CC1;NDUFS5;ATG2A;CAPN2;FAS;KRAS;NDUFV2
KEGG_2021_Human	Parkinson disease	16/249	0.2877557358778215	0.5484814106281856	0	0	1.190654376925253	1.4831306448905452	PSMD12;UQCRB;NDUFA5;UBE2G1;ITPR3;UBE2G2;ATP5F1E;UBE2J1;ERN1;PSMC6;ADORA2A;KIF5C;NDUFS5;GNAS;NDUFV2;PRKACB
KEGG_2021_Human	Ras signaling pathway	15/232	0.2879517487074349	0.5484814106281856	0	0	1.198455921958226	1.4920325034805957	BRAP;CSF1;PRKCB;PTPN11;PIK3R1;GAB2;NFKB1;CDC42;AFDN;RAP1A;SHOC2;KRAS;GNB5;PRKACB;RAB5A
KEGG_2021_Human	FoxO signaling pathway	9/131	0.2882530041257617	0.5484814106281856	0	0	1.2783936241001754	1.590215175560638	GABARAPL1;BCL2L11;SMAD3;SETD7;S1PR1;EP300;KRAS;PIK3R1;IL7R
KEGG_2021_Human	Retrograde endocannabinoid signaling	10/148	0.2906235092141887	0.5491782174116394	0	0	1.2558379166833942	1.551872359421539	GNAO1;NDUFA5;PRKCB;GNAQ;NDUFS5;ITPR3;GNB5;NDUFV2;PRKACB;MGLL
KEGG_2021_Human	Pathways of neurodegeneration	29/475	0.2945298804855996	0.552747857897632	0	0	1.12817568023197	1.3790535432471234	PSMD12;CSF1;UQCRB;ATP2A2;ITPR3;TANK;UBE2J1;ATXN1;PPP3CC;KIF5C;RB1CC1;CAPN2;NDUFV2;GABARAPL1;NDUFA5;PRKCB;UBE2G1;UBE2G2;NFKB1;ATP5F1E;ERN1;PSMC6;GNAQ;NDUFS5;ATG2A;BCL2;FAS;KRAS;RAB5A
KEGG_2021_Human	PI3K-Akt signaling pathway	22/354	0.2969755692168396	0.5535462990844493	0	0	1.1492749710325898	1.3953409508198118	HSP90AB1;CSF1;ITGA4;LPAR2;PIK3R1;PPP2R5C;NFKB1;PPP2CA;NR4A1;BCL2L11;PPP2R2B;COL6A2;PPP2R2D;BCL2;PKN2;KRAS;GNB5;IL7R;EIF4E;YWHAG;EIF4B;YWHAH
KEGG_2021_Human	Vascular smooth muscle contraction	9/133	0.303309643750113	0.5585999246268778	0	0	1.2576404594691108	1.5003664122074094	GNA13;PPP1CC;ADORA2A;PRKCB;GNAQ;GNAS;PRKCQ;ITPR3;PRKACB
KEGG_2021_Human	cGMP-PKG signaling pathway	11/167	0.3056147540139944	0.5585999246268778	0	0	1.2219832693492585	1.4485755585701894	MEF2A;GNA13;PPP1CC;PPP3CC;GNAQ;PDE3B;ATP2A2;ITPR3;ATP1A1;ATP2B1;MEF2D
KEGG_2021_Human	Progesterone-mediated oocyte maturation	7/100	0.3058028784453711	0.5585999246268778	0	0	1.3039664151765382	1.54495841100612	HSP90AB1;CDC27;PDE3B;KRAS;PIK3R1;PRKACB;CDC25B
KEGG_2021_Human	Hepatocellular carcinoma	11/168	0.3123927138185502	0.5668583018959124	0	0	1.2141351825470643	1.4126392241300263	GSTM4;SMAD3;PRKCB;CDKN2A;MGST3;TCF7;LEF1;E2F3;KRAS;PIK3R1;POLK
KEGG_2021_Human	Growth hormone synthesis, secretion and action	8/119	0.3253720768875211	0.5827054888711675	0	0	1.2485407066052228	1.4018439003706256	PRKCB;GNAQ;GNAS;EP300;ITPR3;KRAS;PIK3R1;PRKACB
KEGG_2021_Human	Insulin secretion	6/86	0.3298708401426084	0.5827054888711675	0	0	1.2990110395584176	1.440673512409098	PRKCB;GNAQ;GNAS;ITPR3;ATP1A1;PRKACB
KEGG_2021_Human	Oxytocin signaling pathway	10/154	0.3336440721584399	0.5827054888711675	0	0	1.203126603057351	1.3206486189514792	GNAO1;PPP1CC;PPP3CC;PRKCB;GNAQ;CAMK4;GNAS;ITPR3;KRAS;PRKACB
KEGG_2021_Human	Estrogen signaling pathway	9/137	0.3339344779019287	0.5827054888711675	0	0	1.218079739391144	1.3360026226610064	GNAO1;HSP90AB1;GNAQ;BCL2;GNAS;ITPR3;KRAS;PIK3R1;PRKACB
KEGG_2021_Human	Yersinia infection	9/137	0.3339344779019287	0.5827054888711675	0	0	1.218079739391144	1.3360026226610064	CDC42;CD8B;ITGA4;GNAQ;TAB2;PKN2;PIK3R1;WASL;NFKB1
KEGG_2021_Human	Epithelial cell signaling in Helicobacter pylori infection	5/70	0.3360126541665856	0.5827054888711675	0	0	1.3321549773755657	1.4528568220727214	CDC42;ADAM17;CCL5;PTPN11;NFKB1
KEGG_2021_Human	RIG-I-like receptor signaling pathway	5/70	0.3360126541665856	0.5827054888711675	0	0	1.3321549773755657	1.4528568220727214	IFIH1;OTUD5;CYLD;TANK;NFKB1
KEGG_2021_Human	Amyotrophic lateral sclerosis	22/364	0.3436360733325116	0.5921778873780389	0	0	1.1150698096002534	1.1910864690508416	RANBP2;GABARAPL1;PSMD12;UQCRB;NDUFA5;CHCHD10;ITPR3;NUP153;TANK;ATP5F1E;ERN1;PPP3CC;PSMC6;KIF5C;RB1CC1;NDUFS5;ATG2A;BCL2;ANXA7;NUP98;NDUFV2;RAB5A
KEGG_2021_Human	Fluid shear stress and atherosclerosis	9/139	0.3494482402615111	0.5984301114478379	0	0	1.1992123190462671	1.260851622154321	MEF2A;GSTM4;VCAM1;HSP90AB1;NCF1;MGST3;BCL2;PIK3R1;NFKB1
KEGG_2021_Human	Melanoma	5/72	0.3579675968223106	0.6092119349646778	0	0	1.2922519754170323	1.327547005958132	CDKN2A;E2F3;KRAS;POLK;PIK3R1
KEGG_2021_Human	Proximal tubule bicarbonate reclamation	2/23	0.3604335952668571	0.6096222537229558	0	0	1.6486403910785212	1.6823510330374567	ATP1A1;GLS
KEGG_2021_Human	Hedgehog signaling pathway	4/56	0.3666258554616866	0.6130242463949496	0	0	1.331849968213605	1.336396129327579	CSNK1G3;CUL3;BCL2;PRKACB
KEGG_2021_Human	Platelet activation	8/124	0.3669196219298238	0.6130242463949496	0	0	1.1944064833942476	1.1975268329827715	GNA13;PPP1CC;RAP1A;GNAQ;GNAS;ITPR3;PIK3R1;PRKACB
KEGG_2021_Human	Bladder cancer	3/41	0.389983920722883	0.6437083992654817	0	0	1.3666586190246257	1.2869137737592808	CDKN2A;E2F3;KRAS
KEGG_2021_Human	Ferroptosis	3/41	0.389983920722883	0.6437083992654817	0	0	1.3666586190246257	1.2869137737592808	TFRC;SAT1;FTL
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	5/77	0.412898953655655	0.6774509778541884	0	0	1.2021931168300657	1.0634027829861274	ITGA4;LEF1;TCF7;LMNA;ATP2A2
KEGG_2021_Human	Mineral absorption	4/60	0.4167992521255725	0.6797797326333743	0	0	1.236455463728191	1.0820847197733252	TRPM7;ATP1A1;ATP2B1;FTL
KEGG_2021_Human	Prion disease	16/273	0.423296130516425	0.6862907678195295	0	0	1.0780775247571257	0.9268052147390052	EGR1;PSMD12;NCF1;UQCRB;NDUFA5;NCF4;ITPR3;PIK3R1;ATP5F1E;PPP3CC;PSMC6;KIF5C;NDUFS5;CCL5;NDUFV2;PRKACB
KEGG_2021_Human	Dilated cardiomyopathy	6/96	0.4284513327437556	0.6890155810486566	0	0	1.154063170806501	0.9781586964299764	ITGA4;LMNA;GNAS;ATP2A2;PRKACB;TTN
KEGG_2021_Human	Synthesis and degradation of ketone bodies	1/10	0.4300060743040885	0.6890155810486566	0	0	1.9228734228734228	1.6228204549969485	ACAT1
KEGG_2021_Human	Chemical carcinogenesis	14/239	0.4338649096946851	0.6911568910252541	0	0	1.0773267428689115	0.8995915975458433	GSTM4;NOTCH2;HSP90AB1;PRKCB;MGST3;PTGES3;PIK3R1;AHR;NFKB1;KPNA6;BCL2;GNAS;KRAS;PRKACB
KEGG_2021_Human	Phosphatidylinositol signaling system	6/97	0.4382635114543141	0.6941283360605899	0	0	1.1413205010261127	0.941515142125094	INPP4B;PRKCB;ITPR3;PIK3R1;PI4KB;PLCD1
KEGG_2021_Human	Cytokine-cytokine receptor interaction	17/295	0.4464811131404213	0.7030794540257209	0	0	1.058720681447407	0.8537080811403102	IL32;IL15RA;CSF1;CCL3L1;IL15;CD70;TNFRSF9;IL5RA;TNFRSF10B;CXCR3;CCL5;XCL2;IL21R;FAS;CCR5;IL6ST;IL7R
KEGG_2021_Human	ABC transporters	3/45	0.4491342494376424	0.7032159105480802	0	0	1.2362385321100915	0.98952666018814	ABCA2;ABCD2;ABCC1
KEGG_2021_Human	B cell receptor signaling pathway	5/81	0.4563447159318114	0.7104457509392973	0	0	1.1386779218266254	0.8933005716213192	PPP3CC;PRKCB;KRAS;PIK3R1;NFKB1
KEGG_2021_Human	Systemic lupus erythematosus	8/135	0.4591014722038589	0.7106994541460867	0	0	1.0903153234877898	0.8487930572029565	HLA-DRB5;HLA-DMA;CTSG;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Carbohydrate digestion and absorption	3/47	0.477836859520256	0.7355466264525289	0	0	1.1799207673060883	0.8713548531011687	PRKCB;ATP1A1;PIK3R1
KEGG_2021_Human	AMPK signaling pathway	7/120	0.4852844331068124	0.7428376238618246	0	0	1.072035072279535	0.7751029050891683	PPP2CA;SREBF1;PFKFB3;PPP2R2B;PPP2R2D;PIK3R1;PPP2R5C
KEGG_2021_Human	Toll-like receptor signaling pathway	6/104	0.5057737396065686	0.7653104041431974	0	0	1.059403338152188	0.7221590924891594	CCL3L1;CCL5;TAB2;IRF5;PIK3R1;NFKB1
KEGG_2021_Human	Cocaine addiction	3/49	0.5058207916590106	0.7653104041431974	0	0	1.1285001994415635	0.7691550848676694	GNAS;PRKACB;NFKB1
KEGG_2021_Human	Circadian rhythm	2/31	0.5111678041169474	0.7653104041431974	0	0	1.1933373368311262	0.8007978015235966	PER1;RORA
KEGG_2021_Human	Endocytosis	14/252	0.5140197433010373	0.7653104041431974	0	0	1.0177724472550838	0.6773210531341372	SMAD3;TFRC;WWP1;PARD6G;CBLB;WASL;HLA-G;CDC42;KIF5C;MVB12B;RAB11FIP2;CCR5;EPS15;RAB5A
KEGG_2021_Human	Non-homologous end-joining	1/13	0.5184883254610793	0.7653104041431974	0	0	1.4419261294261294	0.947111539827718	PRKDC
KEGG_2021_Human	Arginine and proline metabolism	3/50	0.5195172816446523	0.7653104041431974	0	0	1.1044309974624245	0.7232423851285292	AMD1;ODC1;SAT1
KEGG_2021_Human	Vibrio cholerae infection	3/50	0.5195172816446523	0.7653104041431974	0	0	1.1044309974624245	0.7232423851285292	SEC61G;GNAS;PRKACB
KEGG_2021_Human	Central carbon metabolism in cancer	4/70	0.5367281048293581	0.7822526634215112	0	0	1.0485571973175278	0.6524790132924485	KRAS;PIK3R1;HIF1A;GLS
KEGG_2021_Human	Prolactin signaling pathway	4/70	0.5367281048293581	0.7822526634215112	0	0	1.0485571973175278	0.6524790132924485	KRAS;PIK3R1;SOCS4;NFKB1
KEGG_2021_Human	Focal adhesion	11/201	0.5421739206314125	0.7860087526614128	0	0	1.0014933359276197	0.6130826153703715	CDC42;PPP1CC;RAP1A;ITGA4;PRKCB;COL6A2;RAPGEF1;CAPN2;BCL2;PIK3R1;BIRC3
KEGG_2021_Human	Breast cancer	8/147	0.5562790715298949	0.8022129768378484	0	0	0.9955508404336438	0.5838758172784013	NOTCH2;TCF7;LEF1;E2F3;KRAS;PIK3R1;POLK;NFKB2
KEGG_2021_Human	Relaxin signaling pathway	7/129	0.5625580594016959	0.8070204621783491	0	0	0.9924750173595388	0.5709321049774715	GNAO1;GNAS;KRAS;PIK3R1;GNB5;PRKACB;NFKB1
KEGG_2021_Human	Gastric cancer	8/149	0.5717831574239916	0.8159822142404879	0	0	0.9813249664999836	0.5485561960433494	SMAD3;TCF7;LEF1;BCL2;E2F3;KRAS;PIK3R1;POLK
KEGG_2021_Human	Alanine, aspartate and glutamate metabolism	2/37	0.6078619208490539	0.8563147394013935	0	0	0.9884509624197984	0.4920583288413732	GFPT1;GLS
KEGG_2021_Human	Glutathione metabolism	3/57	0.6091747513651006	0.8563147394013935	0	0	0.960907237512742	0.4762737725723101	GSTM4;MGST3;ODC1
KEGG_2021_Human	mTOR signaling pathway	8/154	0.6094210736615757	0.8563147394013935	0	0	0.9474654377880184	0.4692283090552416	CLIP1;PRKCB;RICTOR;KRAS;PIK3R1;EIF4E;LPIN2;EIF4B
KEGG_2021_Human	Selenocompound metabolism	1/17	0.6154925616320914	0.8573301335458311	0	0	1.0812156593406594	0.5247490108814464	MARS2
KEGG_2021_Human	Fc gamma R-mediated phagocytosis	5/97	0.6171790209346135	0.8573301335458311	0	0	0.9398477461636828	0.4535669036775257	CDC42;NCF1;PRKCB;PIK3R1;GAB2
KEGG_2021_Human	Thermogenesis	12/232	0.6195305344601261	0.8573301335458311	0	0	0.9429148095198048	0.451461284074747	COX19;UQCRB;NDUFA5;NDUFS5;GNAS;KRAS;NDUFV2;PRKACB;MGLL;ATP5F1E;ATP5ME;COX20
KEGG_2021_Human	Various types of N-glycan biosynthesis	2/39	0.6366874321453425	0.8766450070744917	0	0	0.9349220898258478	0.4220952885705715	MAN2A1;B4GALNT3
KEGG_2021_Human	Regulation of actin cytoskeleton	11/218	0.6505125430353258	0.8912021839583965	0	0	0.9184101726093208	0.3949115057944034	CDC42;GNA13;PPP1CC;DIAPH2;ITGA4;SPATA13;LPAR2;KRAS;PIK3R1;WASL;EZR
KEGG_2021_Human	Glycosaminoglycan degradation	1/19	0.656405504084018	0.8948015329304524	0	0	0.960978835978836	0.4045495401389035	SGSH
KEGG_2021_Human	Calcium signaling pathway	12/240	0.6657217765713122	0.9030087464383144	0	0	0.9094405764642874	0.3700363180674103	PPP3CC;ADORA2A;PRKCB;CAMK4;GNAQ;GNAS;ATP2A2;ITPR3;ATP2B1;PRKACB;MCOLN2;PLCD1
KEGG_2021_Human	One carbon pool by folate	1/20	0.6752007271907905	0.9087346752281088	0	0	0.9103528050896472	0.3575367479435604	ATIC
KEGG_2021_Human	Basal cell carcinoma	3/63	0.6765761815566941	0.9087346752281088	0	0	0.8645412844036697	0.3377851209557758	LEF1;TCF7;POLK
KEGG_2021_Human	ErbB signaling pathway	4/85	0.689591834721557	0.9206554016333568	0	0	0.853699735854618	0.317282117068249	PRKCB;CBLB;KRAS;PIK3R1
KEGG_2021_Human	Wnt signaling pathway	8/166	0.692171579330188	0.9206554016333568	0	0	0.8749460421163157	0.321911378942653	TLE3;SMAD3;PPP3CC;PRKCB;TCF7;LEF1;EP300;PRKACB
KEGG_2021_Human	Huntington disease	15/306	0.7046713215853566	0.920770604796454	0	0	0.8901554998756767	0.3115756065600029	PSMD12;UQCRB;NDUFA5;ATP5F1E;BBC3;ERN1;PSMC6;KIF5C;GNAQ;RB1CC1;NDUFS5;ATG2A;EP300;TAF4B;NDUFV2
KEGG_2021_Human	Phospholipase D signaling pathway	7/148	0.7052187239900137	0.920770604796454	0	0	0.857868683306558	0.2996083020905544	GNA13;GNAS;LPAR2;PTPN11;KRAS;PIK3R1;GAB2
KEGG_2021_Human	Arginine biosynthesis	1/22	0.7097655252626464	0.920770604796454	0	0	0.8235653235653235	0.2823351662692452	GLS
KEGG_2021_Human	Terpenoid backbone biosynthesis	1/22	0.7097655252626464	0.920770604796454	0	0	0.8235653235653235	0.2823351662692452	ACAT1
KEGG_2021_Human	Basal transcription factors	2/45	0.7131663312306636	0.920770604796454	0	0	0.8042120520964339	0.2718563263395407	GTF2B;TAF4B
KEGG_2021_Human	Glycosphingolipid biosynthesis	2/45	0.7131663312306636	0.920770604796454	0	0	0.8042120520964339	0.2718563263395407	SLC33A1;ABO
KEGG_2021_Human	Proteasome	2/46	0.7245116207862147	0.920770604796454	0	0	0.7858928422631447	0.2532598450253764	PSMD12;PSMC6
